state_name,year,all_cause,natural_cause,week_ending_date
District of Columbia,2015,91,81,2015-06-06
District of Columbia,2015,92,82,2015-06-13
District of Columbia,2015,113,100,2015-06-20
District of Columbia,2015,104,86,2015-06-27
District of Columbia,2015,111,102,2015-07-04
District of Columbia,2015,112,102,2015-07-11
District of Columbia,2015,93,82,2015-07-18
District of Columbia,2015,104,95,2015-07-25
District of Columbia,2015,101,83,2015-08-01
District of Columbia,2015,96,84,2015-08-08
District of Columbia,2015,116,106,2015-08-15
District of Columbia,2015,122,105,2015-08-22
District of Columbia,2015,104,95,2015-08-29
District of Columbia,2015,100,93,2015-09-05
District of Columbia,2015,90,76,2015-09-12
District of Columbia,2015,105,94,2015-09-19
District of Columbia,2015,100,89,2015-09-26
District of Columbia,2015,100,90,2015-10-03
District of Columbia,2015,104,92,2015-10-10
District of Columbia,2015,113,98,2015-10-17
District of Columbia,2015,129,112,2015-10-24
District of Columbia,2015,108,101,2015-10-31
District of Columbia,2015,113,96,2015-11-07
District of Columbia,2015,103,95,2015-11-14
District of Columbia,2015,105,94,2015-11-21
District of Columbia,2015,117,102,2015-11-28
District of Columbia,2015,119,100,2015-12-05
District of Columbia,2015,101,89,2015-12-12
District of Columbia,2015,114,101,2015-12-19
District of Columbia,2015,105,94,2015-12-26
District of Columbia,2015,90,82,2016-01-02
District of Columbia,2016,99,86,2016-01-09
District of Columbia,2016,118,115,2016-01-16
District of Columbia,2016,111,97,2016-01-23
District of Columbia,2016,111,105,2016-01-30
District of Columbia,2016,122,110,2016-02-06
District of Columbia,2016,117,111,2016-02-13
District of Columbia,2016,126,120,2016-02-20
District of Columbia,2016,93,81,2016-02-27
District of Columbia,2016,125,110,2016-03-05
District of Columbia,2016,125,112,2016-03-12
District of Columbia,2016,104,92,2016-03-19
District of Columbia,2016,121,110,2016-03-26
District of Columbia,2016,126,116,2016-04-02
District of Columbia,2016,123,111,2016-04-09
District of Columbia,2016,110,99,2016-04-16
District of Columbia,2016,130,115,2016-04-23
District of Columbia,2016,122,107,2016-04-30
District of Columbia,2016,115,106,2016-05-07
District of Columbia,2016,99,78,2016-05-14
District of Columbia,2016,105,88,2016-05-21
District of Columbia,2016,105,88,2016-05-28
District of Columbia,2016,100,88,2016-06-04
District of Columbia,2016,125,113,2016-06-11
District of Columbia,2016,94,80,2016-06-18
District of Columbia,2016,121,111,2016-06-25
District of Columbia,2016,99,85,2016-07-02
District of Columbia,2016,114,99,2016-07-09
District of Columbia,2016,99,86,2016-07-16
District of Columbia,2016,115,104,2016-07-23
District of Columbia,2016,118,108,2016-07-30
District of Columbia,2016,85,68,2016-08-06
District of Columbia,2016,127,102,2016-08-13
District of Columbia,2016,120,104,2016-08-20
District of Columbia,2016,111,99,2016-08-27
District of Columbia,2016,113,96,2016-09-03
District of Columbia,2016,109,93,2016-09-10
District of Columbia,2016,101,83,2016-09-17
District of Columbia,2016,132,119,2016-09-24
District of Columbia,2016,127,110,2016-10-01
District of Columbia,2016,126,112,2016-10-08
District of Columbia,2016,107,96,2016-10-15
District of Columbia,2016,112,96,2016-10-22
District of Columbia,2016,114,100,2016-10-29
District of Columbia,2016,114,100,2016-11-05
District of Columbia,2016,115,97,2016-11-12
District of Columbia,2016,134,110,2016-11-19
District of Columbia,2016,123,103,2016-11-26
District of Columbia,2016,138,116,2016-12-03
District of Columbia,2016,147,129,2016-12-10
District of Columbia,2016,122,107,2016-12-17
District of Columbia,2016,144,130,2016-12-24
District of Columbia,2016,114,102,2016-12-31
District of Columbia,2017,133,109,2017-01-07
District of Columbia,2017,127,114,2017-01-14
District of Columbia,2017,125,107,2017-01-21
District of Columbia,2017,119,107,2017-01-28
District of Columbia,2017,128,110,2017-02-04
District of Columbia,2017,123,112,2017-02-11
District of Columbia,2017,147,131,2017-02-18
District of Columbia,2017,125,115,2017-02-25
District of Columbia,2017,133,110,2017-03-04
District of Columbia,2017,136,110,2017-03-11
District of Columbia,2017,115,101,2017-03-18
District of Columbia,2017,137,116,2017-03-25
District of Columbia,2017,129,117,2017-04-01
District of Columbia,2017,119,99,2017-04-08
District of Columbia,2017,123,110,2017-04-15
District of Columbia,2017,134,115,2017-04-22
District of Columbia,2017,134,116,2017-04-29
District of Columbia,2017,112,87,2017-05-06
District of Columbia,2017,117,103,2017-05-13
District of Columbia,2017,127,108,2017-05-20
District of Columbia,2017,99,87,2017-05-27
District of Columbia,2017,130,109,2017-06-03
District of Columbia,2017,115,95,2017-06-10
District of Columbia,2017,105,90,2017-06-17
District of Columbia,2017,105,98,2017-06-24
District of Columbia,2017,128,102,2017-07-01
District of Columbia,2017,111,89,2017-07-08
District of Columbia,2017,120,110,2017-07-15
District of Columbia,2017,109,94,2017-07-22
District of Columbia,2017,92,81,2017-07-29
District of Columbia,2017,111,97,2017-08-05
District of Columbia,2017,113,100,2017-08-12
District of Columbia,2017,110,95,2017-08-19
District of Columbia,2017,102,89,2017-08-26
District of Columbia,2017,118,104,2017-09-02
District of Columbia,2017,114,101,2017-09-09
District of Columbia,2017,113,102,2017-09-16
District of Columbia,2017,117,99,2017-09-23
District of Columbia,2017,121,105,2017-09-30
District of Columbia,2017,115,105,2017-10-07
District of Columbia,2017,128,118,2017-10-14
District of Columbia,2017,119,104,2017-10-21
District of Columbia,2017,101,89,2017-10-28
District of Columbia,2017,98,86,2017-11-04
District of Columbia,2017,123,110,2017-11-11
District of Columbia,2017,112,102,2017-11-18
District of Columbia,2017,114,104,2017-11-25
District of Columbia,2017,116,104,2017-12-02
District of Columbia,2017,129,116,2017-12-09
District of Columbia,2017,123,109,2017-12-16
District of Columbia,2017,134,125,2017-12-23
District of Columbia,2017,126,109,2017-12-30
District of Columbia,2018,155,137,2018-01-06
District of Columbia,2018,157,143,2018-01-13
District of Columbia,2018,121,112,2018-01-20
District of Columbia,2018,136,128,2018-01-27
District of Columbia,2018,139,120,2018-02-03
District of Columbia,2018,145,135,2018-02-10
District of Columbia,2018,130,119,2018-02-17
District of Columbia,2018,95,89,2018-02-24
District of Columbia,2018,127,117,2018-03-03
District of Columbia,2018,112,98,2018-03-10
District of Columbia,2018,118,96,2018-03-17
District of Columbia,2018,112,99,2018-03-24
District of Columbia,2018,135,120,2018-03-31
District of Columbia,2018,120,99,2018-04-07
District of Columbia,2018,115,104,2018-04-14
District of Columbia,2018,109,93,2018-04-21
District of Columbia,2018,124,103,2018-04-28
District of Columbia,2018,135,113,2018-05-05
District of Columbia,2018,107,90,2018-05-12
District of Columbia,2018,104,95,2018-05-19
District of Columbia,2018,117,93,2018-05-26
District of Columbia,2018,106,91,2018-06-02
District of Columbia,2018,113,100,2018-06-09
District of Columbia,2018,114,100,2018-06-16
District of Columbia,2018,105,89,2018-06-23
District of Columbia,2018,121,105,2018-06-30
District of Columbia,2018,102,84,2018-07-07
District of Columbia,2018,115,94,2018-07-14
District of Columbia,2018,125,110,2018-07-21
District of Columbia,2018,102,86,2018-07-28
District of Columbia,2018,132,116,2018-08-04
District of Columbia,2018,109,99,2018-08-11
District of Columbia,2018,114,99,2018-08-18
District of Columbia,2018,111,101,2018-08-25
District of Columbia,2018,95,90,2018-09-01
District of Columbia,2018,104,89,2018-09-08
District of Columbia,2018,116,96,2018-09-15
District of Columbia,2018,112,92,2018-09-22
District of Columbia,2018,127,104,2018-09-29
District of Columbia,2018,105,86,2018-10-06
District of Columbia,2018,119,105,2018-10-13
District of Columbia,2018,127,106,2018-10-20
District of Columbia,2018,139,128,2018-10-27
District of Columbia,2018,119,102,2018-11-03
District of Columbia,2018,125,110,2018-11-10
District of Columbia,2018,108,97,2018-11-17
District of Columbia,2018,120,105,2018-11-24
District of Columbia,2018,108,95,2018-12-01
District of Columbia,2018,106,94,2018-12-08
District of Columbia,2018,123,106,2018-12-15
District of Columbia,2018,138,125,2018-12-22
District of Columbia,2018,103,88,2018-12-29
District of Columbia,2019,130,114,2019-01-05
District of Columbia,2019,122,110,2019-01-12
District of Columbia,2019,105,90,2019-01-19
District of Columbia,2019,116,105,2019-01-26
District of Columbia,2019,124,111,2019-02-02
District of Columbia,2019,120,105,2019-02-09
District of Columbia,2019,114,100,2019-02-16
District of Columbia,2019,113,100,2019-02-23
District of Columbia,2019,106,95,2019-03-02
District of Columbia,2019,121,105,2019-03-09
District of Columbia,2019,121,111,2019-03-16
District of Columbia,2019,104,86,2019-03-23
District of Columbia,2019,101,93,2019-03-30
District of Columbia,2019,111,99,2019-04-06
District of Columbia,2019,104,94,2019-04-13
District of Columbia,2019,113,94,2019-04-20
District of Columbia,2019,125,112,2019-04-27
District of Columbia,2019,115,95,2019-05-04
District of Columbia,2019,107,93,2019-05-11
District of Columbia,2019,88,79,2019-05-18
District of Columbia,2019,110,96,2019-05-25
District of Columbia,2019,106,88,2019-06-01
District of Columbia,2019,107,91,2019-06-08
District of Columbia,2019,104,87,2019-06-15
District of Columbia,2019,117,104,2019-06-22
District of Columbia,2019,91,77,2019-06-29
District of Columbia,2019,99,84,2019-07-06
District of Columbia,2019,107,85,2019-07-13
District of Columbia,2019,124,106,2019-07-20
District of Columbia,2019,128,105,2019-07-27
District of Columbia,2019,92,80,2019-08-03
District of Columbia,2019,109,90,2019-08-10
District of Columbia,2019,122,99,2019-08-17
District of Columbia,2019,116,99,2019-08-24
District of Columbia,2019,118,104,2019-08-31
District of Columbia,2019,121,105,2019-09-07
District of Columbia,2019,111,94,2019-09-14
District of Columbia,2019,120,103,2019-09-21
District of Columbia,2019,116,98,2019-09-28
District of Columbia,2019,96,80,2019-10-05
District of Columbia,2019,127,110,2019-10-12
District of Columbia,2019,129,110,2019-10-19
District of Columbia,2019,130,109,2019-10-26
District of Columbia,2019,138,120,2019-11-02
District of Columbia,2019,140,122,2019-11-09
District of Columbia,2019,105,92,2019-11-16
District of Columbia,2019,122,109,2019-11-23
District of Columbia,2019,119,96,2019-11-30
District of Columbia,2019,136,111,2019-12-07
District of Columbia,2019,123,107,2019-12-14
District of Columbia,2019,123,105,2019-12-21
District of Columbia,2019,156,133,2019-12-28
District of Columbia,2020,132,109,2020-01-04
District of Columbia,2020,128,102,2020-01-11
District of Columbia,2020,140,120,2020-01-18
District of Columbia,2020,131,115,2020-01-25
District of Columbia,2020,143,117,2020-02-01
District of Columbia,2020,131,112,2020-02-08
District of Columbia,2020,122,104,2020-02-15
District of Columbia,2020,104,89,2020-02-22
District of Columbia,2020,135,116,2020-02-29
District of Columbia,2020,118,102,2020-03-07
District of Columbia,2020,114,101,2020-03-14
District of Columbia,2020,129,112,2020-03-21
District of Columbia,2020,130,115,2020-03-28
District of Columbia,2020,156,140,2020-04-04
District of Columbia,2020,193,172,2020-04-11
District of Columbia,2020,202,174,2020-04-18
District of Columbia,2020,242,222,2020-04-25
District of Columbia,2020,215,185,2020-05-02
District of Columbia,2020,214,188,2020-05-09
District of Columbia,2020,185,168,2020-05-16
District of Columbia,2020,181,160,2020-05-23
District of Columbia,2020,169,144,2020-05-30
District of Columbia,2020,149,132,2020-06-06
District of Columbia,2020,147,126,2020-06-13
District of Columbia,2020,132,118,2020-06-20
District of Columbia,2020,129,104,2020-06-27
District of Columbia,2020,122,95,2020-07-04
District of Columbia,2020,138,111,2020-07-11
District of Columbia,2020,121,105,2020-07-18
District of Columbia,2020,123,101,2020-07-25
District of Columbia,2020,130,116,2020-08-01
District of Columbia,2020,117,91,2020-08-08
District of Columbia,2020,117,99,2020-08-15
District of Columbia,2020,113,90,2020-08-22
District of Columbia,2020,139,117,2020-08-29
District of Columbia,2020,140,114,2020-09-05
District of Columbia,2020,125,106,2020-09-12
District of Columbia,2020,106,87,2020-09-19
District of Columbia,2020,111,99,2020-09-26
District of Columbia,2020,136,113,2020-10-03
District of Columbia,2020,141,128,2020-10-10
District of Columbia,2020,116,108,2020-10-17
District of Columbia,2020,105,93,2020-10-24
District of Columbia,2020,124,118,2020-10-31
District of Columbia,2020,131,116,2020-11-07
District of Columbia,2020,125,115,2020-11-14
District of Columbia,2020,128,121,2020-11-21
District of Columbia,2020,110,102,2020-11-28
District of Columbia,2020,132,125,2020-12-05
District of Columbia,2020,125,115,2020-12-12
District of Columbia,2020,53,51,2020-12-19
District of Columbia,2020,25,25,2020-12-26
Florida,2014,2101,1925,2014-01-04
Florida,2014,3877,3591,2014-01-11
Florida,2014,3800,3555,2014-01-18
Florida,2014,3849,3608,2014-01-25
Florida,2014,3841,3584,2014-02-01
Florida,2014,3944,3649,2014-02-08
Florida,2014,3779,3510,2014-02-15
Florida,2014,3836,3547,2014-02-22
Florida,2014,3691,3384,2014-03-01
Florida,2014,3825,3513,2014-03-08
Florida,2014,3610,3347,2014-03-15
Florida,2014,3840,3580,2014-03-22
Florida,2014,3622,3371,2014-03-29
Florida,2014,3690,3437,2014-04-05
Florida,2014,3527,3244,2014-04-12
Florida,2014,3614,3346,2014-04-19
Florida,2014,3632,3381,2014-04-26
Florida,2014,3578,3286,2014-05-03
Florida,2014,3589,3301,2014-05-10
Florida,2014,3453,3215,2014-05-17
Florida,2014,3612,3373,2014-05-24
Florida,2014,3439,3193,2014-05-31
Florida,2014,3508,3243,2014-06-07
Florida,2014,3554,3270,2014-06-14
Florida,2014,3434,3176,2014-06-21
Florida,2014,3500,3229,2014-06-28
Florida,2014,3394,3107,2014-07-05
Florida,2014,3405,3169,2014-07-12
Florida,2014,3512,3263,2014-07-19
Florida,2014,3448,3192,2014-07-26
Florida,2014,3414,3132,2014-08-02
Florida,2014,3362,3090,2014-08-09
Florida,2014,3447,3174,2014-08-16
Florida,2014,3378,3104,2014-08-23
Florida,2014,3360,3080,2014-08-30
Florida,2014,3346,3067,2014-09-06
Florida,2014,3376,3114,2014-09-13
Florida,2014,3369,3088,2014-09-20
Florida,2014,3351,3091,2014-09-27
Florida,2014,3303,3004,2014-10-04
Florida,2014,3480,3220,2014-10-11
Florida,2014,3445,3136,2014-10-18
Florida,2014,3397,3162,2014-10-25
Florida,2014,3529,3287,2014-11-01
Florida,2014,3662,3385,2014-11-08
Florida,2014,3633,3362,2014-11-15
Florida,2014,3695,3406,2014-11-22
Florida,2014,3729,3441,2014-11-29
Florida,2014,3842,3539,2014-12-06
Florida,2014,3831,3535,2014-12-13
Florida,2014,4026,3692,2014-12-20
Florida,2014,4037,3734,2014-12-27
Florida,2014,4172,3853,2015-01-03
Florida,2015,4105,3807,2015-01-10
Florida,2015,4131,3823,2015-01-17
Florida,2015,4103,3772,2015-01-24
Florida,2015,4019,3732,2015-01-31
Florida,2015,4172,3860,2015-02-07
Florida,2015,4082,3781,2015-02-14
Florida,2015,4169,3851,2015-02-21
Florida,2015,4240,3925,2015-02-28
Florida,2015,3992,3715,2015-03-07
Florida,2015,4011,3711,2015-03-14
Florida,2015,4026,3729,2015-03-21
Florida,2015,3895,3586,2015-03-28
Florida,2015,3969,3668,2015-04-04
Florida,2015,3731,3479,2015-04-11
Florida,2015,3822,3519,2015-04-18
Florida,2015,3695,3415,2015-04-25
Florida,2015,3647,3356,2015-05-02
Florida,2015,3825,3505,2015-05-09
Florida,2015,3796,3491,2015-05-16
Florida,2015,3566,3297,2015-05-23
Florida,2015,3628,3315,2015-05-30
Florida,2015,3525,3229,2015-06-06
Florida,2015,3581,3285,2015-06-13
Florida,2015,3625,3315,2015-06-20
Florida,2015,3567,3238,2015-06-27
Florida,2015,3510,3229,2015-07-04
Florida,2015,3607,3291,2015-07-11
Florida,2015,3493,3175,2015-07-18
Florida,2015,3550,3247,2015-07-25
Florida,2015,3475,3155,2015-08-01
Florida,2015,3561,3247,2015-08-08
Florida,2015,3487,3187,2015-08-15
Florida,2015,3528,3251,2015-08-22
Florida,2015,3442,3122,2015-08-29
Florida,2015,3511,3207,2015-09-05
Florida,2015,3507,3186,2015-09-12
Florida,2015,3507,3229,2015-09-19
Florida,2015,3637,3335,2015-09-26
Florida,2015,3488,3194,2015-10-03
Florida,2015,3591,3304,2015-10-10
Florida,2015,3509,3193,2015-10-17
Florida,2015,3599,3302,2015-10-24
Florida,2015,3511,3192,2015-10-31
Florida,2015,3625,3307,2015-11-07
Florida,2015,3443,3177,2015-11-14
Florida,2015,3236,2942,2015-11-21
Florida,2015,3346,3078,2015-11-28
Florida,2015,3690,3373,2015-12-05
Florida,2015,3741,3423,2015-12-12
Florida,2015,3732,3424,2015-12-19
Florida,2015,3836,3549,2015-12-26
Florida,2015,3767,3450,2016-01-02
Florida,2016,3910,3623,2016-01-09
Florida,2016,3937,3642,2016-01-16
Florida,2016,4053,3769,2016-01-23
Florida,2016,4053,3726,2016-01-30
Florida,2016,4119,3784,2016-02-06
Florida,2016,4213,3895,2016-02-13
Florida,2016,4118,3782,2016-02-20
Florida,2016,4200,3865,2016-02-27
Florida,2016,4224,3875,2016-03-05
Florida,2016,4298,3907,2016-03-12
Florida,2016,4193,3815,2016-03-19
Florida,2016,4091,3748,2016-03-26
Florida,2016,3986,3631,2016-04-02
Florida,2016,4052,3684,2016-04-09
Florida,2016,3884,3580,2016-04-16
Florida,2016,3883,3574,2016-04-23
Florida,2016,3771,3448,2016-04-30
Florida,2016,3802,3480,2016-05-07
Florida,2016,3793,3479,2016-05-14
Florida,2016,3700,3357,2016-05-21
Florida,2016,3665,3341,2016-05-28
Florida,2016,3714,3358,2016-06-04
Florida,2016,3545,3199,2016-06-11
Florida,2016,3728,3357,2016-06-18
Florida,2016,3529,3233,2016-06-25
Florida,2016,3589,3275,2016-07-02
Florida,2016,3648,3277,2016-07-09
Florida,2016,3741,3355,2016-07-16
Florida,2016,3673,3312,2016-07-23
Florida,2016,3584,3231,2016-07-30
Florida,2016,3642,3279,2016-08-06
Florida,2016,3637,3321,2016-08-13
Florida,2016,3585,3220,2016-08-20
Florida,2016,3559,3206,2016-08-27
Florida,2016,3672,3342,2016-09-03
Florida,2016,3624,3255,2016-09-10
Florida,2016,3577,3202,2016-09-17
Florida,2016,3612,3273,2016-09-24
Florida,2016,3627,3290,2016-10-01
Florida,2016,3637,3269,2016-10-08
Florida,2016,3650,3263,2016-10-15
Florida,2016,3814,3424,2016-10-22
Florida,2016,3622,3260,2016-10-29
Florida,2016,3740,3357,2016-11-05
Florida,2016,3831,3454,2016-11-12
Florida,2016,3821,3493,2016-11-19
Florida,2016,3954,3575,2016-11-26
Florida,2016,3965,3580,2016-12-03
Florida,2016,3877,3534,2016-12-10
Florida,2016,3902,3586,2016-12-17
Florida,2016,3830,3502,2016-12-24
Florida,2016,3936,3572,2016-12-31
Florida,2017,4153,3749,2017-01-07
Florida,2017,4337,3968,2017-01-14
Florida,2017,4237,3883,2017-01-21
Florida,2017,4039,3706,2017-01-28
Florida,2017,4333,3996,2017-02-04
Florida,2017,4154,3803,2017-02-11
Florida,2017,4295,3952,2017-02-18
Florida,2017,4354,3994,2017-02-25
Florida,2017,4139,3751,2017-03-04
Florida,2017,4314,3884,2017-03-11
Florida,2017,4068,3717,2017-03-18
Florida,2017,4356,3980,2017-03-25
Florida,2017,4140,3747,2017-04-01
Florida,2017,4106,3730,2017-04-08
Florida,2017,4089,3715,2017-04-15
Florida,2017,3943,3589,2017-04-22
Florida,2017,3929,3574,2017-04-29
Florida,2017,3884,3539,2017-05-06
Florida,2017,3816,3444,2017-05-13
Florida,2017,3807,3430,2017-05-20
Florida,2017,3752,3374,2017-05-27
Florida,2017,3836,3452,2017-06-03
Florida,2017,3774,3390,2017-06-10
Florida,2017,3625,3292,2017-06-17
Florida,2017,3807,3435,2017-06-24
Florida,2017,3770,3429,2017-07-01
Florida,2017,3763,3353,2017-07-08
Florida,2017,3671,3345,2017-07-15
Florida,2017,3672,3336,2017-07-22
Florida,2017,3645,3317,2017-07-29
Florida,2017,3688,3330,2017-08-05
Florida,2017,3854,3462,2017-08-12
Florida,2017,3815,3463,2017-08-19
Florida,2017,3637,3332,2017-08-26
Florida,2017,3590,3271,2017-09-02
Florida,2017,3800,3459,2017-09-09
Florida,2017,3864,3487,2017-09-16
Florida,2017,3937,3583,2017-09-23
Florida,2017,3836,3466,2017-09-30
Florida,2017,3901,3529,2017-10-07
Florida,2017,3818,3442,2017-10-14
Florida,2017,3796,3423,2017-10-21
Florida,2017,3849,3499,2017-10-28
Florida,2017,3985,3639,2017-11-04
Florida,2017,3891,3537,2017-11-11
Florida,2017,3943,3572,2017-11-18
Florida,2017,3912,3560,2017-11-25
